pid,tid,name,purl,text
1__三级甲等_妇幼保健院__江苏省_1_30,三级甲等_妇幼保健院_江苏省_1,淮安市妇幼保健院,https://db.yaozh.com/hmap/557.html,淮安市妇幼保健院|	|三级甲等||妇幼保健院||江苏省||淮安市||清江浦区||800||江苏省淮安市人民南路104号
1__三级甲等_妇幼保健院__江苏省_1_30,三级甲等_妇幼保健院_江苏省_1,南京医科大学附属妇幼保健院,https://db.yaozh.com/hmap/842.html,南京医科大学附属妇幼保健院|	|三级甲等||妇幼保健院||江苏省||南京市||秦淮区||380||南京市英愁路天妃巷123号
1__三级甲等_妇幼保健院__江苏省_1_30,三级甲等_妇幼保健院_江苏省_1,无锡市妇幼保健院,https://db.yaozh.com/hmap/1239.html,无锡市妇幼保健院|	|三级甲等||妇幼保健院||江苏省||无锡市||梁溪区||600||无锡市槐树巷48号
1__三级甲等_妇幼保健院__江苏省_1_30,三级甲等_妇幼保健院_江苏省_1,徐州市妇幼保健院,https://db.yaozh.com/hmap/1352.html,徐州市妇幼保健院|	|三级甲等||妇幼保健院||江苏省||徐州市||云龙区||718||江苏省徐州市和平路46号
1__三级甲等_妇幼保健院__江苏省_1_30,三级甲等_妇幼保健院_江苏省_1,扬州市妇幼保健院,https://db.yaozh.com/hmap/1374.html,扬州市妇幼保健院|	|三级甲等||妇幼保健院||江苏省||扬州市||广陵区||450||扬州市广陵区国庆路395号
1__三级甲等_妇幼保健院__江苏省_1_30,三级甲等_妇幼保健院_江苏省_1,镇江市第四人民医院,https://db.yaozh.com/hmap/1485.html,镇江市第四人民医院|	|三级甲等||妇幼保健院||江苏省||镇江市||京口区||353||镇江市正东路20号
1__三级甲等_妇幼保健院__江苏省_1_30,三级甲等_妇幼保健院_江苏省_1,南通大学附属妇幼保健院,https://db.yaozh.com/hmap/1927.html,南通大学附属妇幼保健院|	|三级甲等||妇幼保健院||江苏省||南通市||崇川区||550||江苏省南通市世纪大道399号|
1__一级甲等_中医医院__河南省_1_30,一级甲等_中医医院_河南省_1,商丘市仁和中医院,https://db.yaozh.com/hmap/20150.html,|商丘市仁和中医院|	|一级甲等||中医医院||河南省||商丘市||睢阳区||55||商丘市归德南路珠江路东段|
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,铜陵市义安区中医骨伤医院,https://db.yaozh.com/hmap/3507.html,|铜陵市义安区中医骨伤医院|	|二级甲等||专科医院||安徽省||铜陵市||义安区||60||铜陵市义安区西街13-5号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,安庆市第六人民医院,https://db.yaozh.com/hmap/19743.html,安庆市第六人民医院|	|二级甲等||专科医院||安徽省||安庆市||迎江区||600||安庆市华圣路22号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,蚌埠市老年康复医院,https://db.yaozh.com/hmap/20014.html,蚌埠市老年康复医院|	|二级甲等||专科医院||安徽省||蚌埠市||龙子湖区||530||蚌埠市东海大道3888号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,安徽省巢湖铸造厂职工医院,https://db.yaozh.com/hmap/20874.html,安徽省巢湖铸造厂职工医院|	|二级甲等||专科医院||安徽省||合肥市||巢湖市||100||巢湖市长江路2号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,阜阳市肿瘤医院,https://db.yaozh.com/hmap/22501.html,阜阳市肿瘤医院|	|二级甲等||专科医院||安徽省||阜阳市||颍东区||300||阜阳市河滨东路189号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,阜阳市第三人民医院,https://db.yaozh.com/hmap/22516.html,阜阳市第三人民医院|	|二级甲等||专科医院||安徽省||阜阳市||颍东区||350||阜阳市文兴路2号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,阜阳市第四人民医院,https://db.yaozh.com/hmap/22518.html,阜阳市第四人民医院|	|二级甲等||专科医院||安徽省||阜阳市||颍东区||73||阜阳市颍东区北京东路259号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,含山县中医骨伤医院,https://db.yaozh.com/hmap/23450.html,含山县中医骨伤医院|	|二级甲等||专科医院||安徽省||马鞍山市||含山县||150||含山县城华阳西路11号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,安徽省胸科医院,https://db.yaozh.com/hmap/23627.html,安徽省胸科医院|	|二级甲等||专科医院||安徽省||合肥市||蜀山区||200||合肥市蜀山区绩溪路397号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,安徽省立医院感染病院,https://db.yaozh.com/hmap/23629.html,安徽省立医院感染病院|	|二级甲等||专科医院||安徽省||合肥市||瑶海区||225||合肥市曙光路91号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,安徽中医药大学神经病学研究所附属医院,https://db.yaozh.com/hmap/23647.html,安徽中医药大学神经病学研究所附属医院|	|二级甲等||专科医院||安徽省||合肥市||瑶海区||300||合肥市长江中路357号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,淮北矿业(集团)公司朱庄煤矿职工医院,https://db.yaozh.com/hmap/24224.html,淮北矿业(集团)公司朱庄煤矿职工医院|	|二级甲等||专科医院||安徽省||淮北市||杜集区||140||淮北市杜集区朱庄矿工人村
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,淮北市精神病医院,https://db.yaozh.com/hmap/24225.html,淮北市精神病医院|	|二级甲等||专科医院||安徽省||淮北市||相山区||200||淮北市淮北市东山路
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,淮北市口腔医院,https://db.yaozh.com/hmap/24228.html,淮北市口腔医院|	|二级甲等||专科医院||安徽省||淮北市||相山区||20||淮北市惠黎路238号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,淮北矿业(集团)公司杨庄煤矿职工医院,https://db.yaozh.com/hmap/24230.html,淮北矿业(集团)公司杨庄煤矿职工医院|	|二级甲等||专科医院||安徽省||淮北市||烈山区||184||淮北市烈山镇杨庄矿工人村
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,淮北矿业(集团)公司职业病防治院,https://db.yaozh.com/hmap/24232.html,淮北矿业(集团)公司职业病防治院|	|二级甲等||专科医院||安徽省||淮北市||相山区||472||淮北市相山路1号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,安徽理工大学附属肿瘤医院,https://db.yaozh.com/hmap/24247.html,安徽理工大学附属肿瘤医院|	|二级甲等||专科医院||安徽省||淮南市||大通区||710||淮南市大通区九龙岗
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,安徽省荣军康复医院,https://db.yaozh.com/hmap/31050.html,安徽省荣军康复医院|	|二级甲等||专科医院||安徽省||安庆市||桐城市||200||桐城市文城西路61号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,铜陵市第三人民医院,https://db.yaozh.com/hmap/31104.html,铜陵市第三人民医院|	|二级甲等||专科医院||安徽省||铜陵市||铜官区||200||铜陵市淮河路1785号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,铜陵有色金属(集团)公司第二职工医院,https://db.yaozh.com/hmap/31108.html,铜陵有色金属(集团)公司第二职工医院|	|二级甲等||专科医院||安徽省||铜陵市||铜官区||220||铜陵市石城路126号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,芜湖市第四人民医院芜湖市心理卫生中心,https://db.yaozh.com/hmap/31635.html,芜湖市第四人民医院芜湖市心理卫生中心|	|二级甲等||专科医院||安徽省||芜湖市||弋江区||320||芜湖市弋江区荆山东路1号
1__二级甲等_专科医院__安徽省_1_30,二级甲等_专科医院_安徽省_1,宿州市第二人民医院,https://db.yaozh.com/hmap/32874.html,宿州市第二人民医院|	|二级甲等||专科医院||安徽省||宿州市||埇桥区||240||宿州市淮海南路398号|
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,江油市第二人民医院,https://db.yaozh.com/hmap/1852.html,|江油市第二人民医院|	|二级甲等||综合医院||四川省||绵阳市||江油市||800||江油市建设南路 
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,阿坝县人民医院,https://db.yaozh.com/hmap/2282.html,阿坝县人民医院|	|二级甲等||综合医院||四川省||阿坝藏族羌族自治州||阿坝县||120||阿坝县阿坝镇德唐路10号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,北川县人民医院,https://db.yaozh.com/hmap/2329.html,北川县人民医院|	|二级甲等||综合医院||四川省||绵阳市||北川羌族自治县||200||北川县永昌镇新川路4-6号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,国营八二一厂职工医院,https://db.yaozh.com/hmap/2418.html,国营八二一厂职工医院|	|二级甲等||综合医院||四川省||成都市||锦江区||200||成都市345信箱9分箱
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,成都市成华区第二人民医院,https://db.yaozh.com/hmap/2422.html,成都市成华区第二人民医院|	|二级甲等||综合医院||四川省||成都市||成华区||60||成都市成华区建设路48号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,成都市郫都区第二人民医院,https://db.yaozh.com/hmap/2434.html,成都市郫都区第二人民医院|	|二级甲等||综合医院||四川省||成都市||郫都区||118||成都市郫都区唐昌镇北街124号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,成都市青白江区中医(血防)医院,https://db.yaozh.com/hmap/2436.html,成都市青白江区中医(血防)医院|	|二级甲等||综合医院||四川省||成都市||青白江区||115||成都市青白江区城厢镇大东街147号成都市青白江区大南街51号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,成都蓝海医院,https://db.yaozh.com/hmap/2446.html,成都蓝海医院|	|二级甲等||综合医院||四川省||成都市||金牛区||200||成都市人民中路三段20号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,中国人民解放军第5701厂医院,https://db.yaozh.com/hmap/2451.html,中国人民解放军第5701厂医院|	|二级甲等||综合医院||四川省||成都市||武侯区||100||成都市武侯区簇桥
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,德阳市罗江区人民医院,https://db.yaozh.com/hmap/2503.html,德阳市罗江区人民医院|	|二级甲等||综合医院||四川省||德阳市||罗江区||210||德阳市罗江区万安南路
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,中国水利水电第十工程局职工医院,https://db.yaozh.com/hmap/2528.html,中国水利水电第十工程局职工医院|	|二级甲等||综合医院||四川省||成都市||都江堰市||300||都江堰市建设路181号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,峨边县人民医院,https://db.yaozh.com/hmap/2534.html,峨边县人民医院|	|二级甲等||综合医院||四川省||乐山市||峨边彝族自治县||100||峨边县大地坪路7号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,川南林业局职工医院,https://db.yaozh.com/hmap/2536.html,川南林业局职工医院|	|二级甲等||综合医院||四川省||乐山市||峨边彝族自治县||100||峨边县沙坪镇大坪路51号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,广元市利州区第一人民医院,https://db.yaozh.com/hmap/2635.html,广元市利州区第一人民医院|	|二级甲等||综合医院||四川省||广元市||利州区||100||广元市利州区宝轮镇西路57号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,中国水利水电第五工程局中心医院,https://db.yaozh.com/hmap/2638.html,中国水利水电第五工程局中心医院|	|二级甲等||综合医院||四川省||广元市||利州区||230||广元市市中区宝轮镇
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,长钢总医院第四医院,https://db.yaozh.com/hmap/2864.html,长钢总医院第四医院|	|二级甲等||综合医院||四川省||绵阳市||江油市||280||江油市武都镇顺城路
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,峨眉山盐化工业集团医院,https://db.yaozh.com/hmap/2960.html,峨眉山盐化工业集团医院|	|二级甲等||综合医院||四川省||乐山市||五通桥区||145||乐山市五通桥区竹根镇建设街
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,四川省雷马屏茶场医院,https://db.yaozh.com/hmap/2961.html,四川省雷马屏茶场医院|	|二级甲等||综合医院||四川省||凉山彝族自治州||雷波县||183||雷波县西宁镇
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,泸天化工(集团)有限责任公司职工医院,https://db.yaozh.com/hmap/3016.html,泸天化工(集团)有限责任公司职工医院|	|二级甲等||综合医院||四川省||泸州市||纳溪区||119||泸州市纳溪区安富镇
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,国营泸州化工厂职工医院,https://db.yaozh.com/hmap/3017.html,国营泸州化工厂职工医院|	|二级甲等||综合医院||四川省||泸州市||江阳区||160||泸州市市中区高坝
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,国营石油管理局川南矿区职工医院,https://db.yaozh.com/hmap/3018.html,国营石油管理局川南矿区职工医院|	|二级甲等||综合医院||四川省||泸州市||江阳区||120||泸州市市中区兰田镇
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,中国人民解放军第五二0医院,https://db.yaozh.com/hmap/3059.html,中国人民解放军第五二0医院|	|二级甲等||综合医院||四川省||绵阳市||涪城区||130||绵阳市剑门路西段278号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,木里县人民医院,https://db.yaozh.com/hmap/3077.html,木里县人民医院|	|二级甲等||综合医院||四川省||凉山彝族自治州||木里藏族自治县||100||木里县乔瓦镇新兴路16号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,中国人民解放军第五十一医院,https://db.yaozh.com/hmap/3101.html,中国人民解放军第五十一医院|	|二级甲等||综合医院||四川省||南充市||顺庆区||100||南充市顺庆区花园大道50号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,攀枝花钢铁集团公司密地医院,https://db.yaozh.com/hmap/3177.html,攀枝花钢铁集团公司密地医院|	|二级甲等||综合医院||四川省||攀枝花市||东区||373||攀枝花东区瓜子坪七村1号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,攀煤集团公司总医院,https://db.yaozh.com/hmap/3185.html,攀煤集团公司总医院|	|二级甲等||综合医院||四川省||攀枝花市||西区||300||攀枝花市西区陶家渡
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,广旺矿务局职工总医院,https://db.yaozh.com/hmap/3515.html,广旺矿务局职工总医院|	|二级甲等||综合医院||四川省||广元市||旺苍县||250||旺苍县东河镇
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,威远县第三医院,https://db.yaozh.com/hmap/3518.html,威远县第三医院|	|二级甲等||综合医院||四川省||内江市||威远县||150||威远县连界镇
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,西昌市卫星发射中心医院,https://db.yaozh.com/hmap/3568.html,西昌市卫星发射中心医院|	|二级甲等||综合医院||四川省||凉山彝族自治州||西昌市||200||西昌市航天北路136号
1__二级甲等_综合医院__四川省_1_30,二级甲等_综合医院_四川省_1,中国人民解放军第三十七中心医院,https://db.yaozh.com/hmap/3660.html,中国人民解放军第三十七中心医院|	|二级甲等||综合医院||四川省||雅安市||雨城区||210||雅安市魏家岗18号|
1__一级甲等_中医医院__内蒙古自治区_1_30,一级甲等_中医医院_内蒙古自治区_1,包头市九原区中医院,https://db.yaozh.com/hmap/20045.html,|包头市九原区中医院|	|一级甲等||中医医院||内蒙古自治区||包头市||九原区||50||包头市九原区兴胜路
1__一级甲等_中医医院__内蒙古自治区_1_30,一级甲等_中医医院_内蒙古自治区_1,清水河县中医院,https://db.yaozh.com/hmap/28700.html,清水河县中医院|	|一级甲等||中医医院||内蒙古自治区||呼和浩特市||清水河县||20||清水河县永安东街|
1__二级乙等_妇幼保健院__黑龙江省_1_30,二级乙等_妇幼保健院_黑龙江省_1,北安市妇幼保健医院,https://db.yaozh.com/hmap/20205.html,|北安市妇幼保健医院|	|二级乙等||妇幼保健院||黑龙江省||黑河市||北安市||124||北安市东邮电街
1__二级乙等_妇幼保健院__黑龙江省_1_30,二级乙等_妇幼保健院_黑龙江省_1,宾县妇幼保健院,https://db.yaozh.com/hmap/20615.html,宾县妇幼保健院|	|二级乙等||妇幼保健院||黑龙江省||哈尔滨市||宾县||87||宾县北大直
1__二级乙等_妇幼保健院__黑龙江省_1_30,二级乙等_妇幼保健院_黑龙江省_1,甘南县妇幼保健院,https://db.yaozh.com/hmap/22597.html,甘南县妇幼保健院|	|二级乙等||妇幼保健院||黑龙江省||齐齐哈尔市||甘南县||20||甘南县光明路122号
1__二级乙等_妇幼保健院__黑龙江省_1_30,二级乙等_妇幼保健院_黑龙江省_1,哈尔滨市阿城区妇幼保健院,https://db.yaozh.com/hmap/23185.html,哈尔滨市阿城区妇幼保健院|	|二级乙等||妇幼保健院||黑龙江省||哈尔滨市||阿城区||146||哈尔滨市阿城区牌路大街20号
1__二级乙等_妇幼保健院__黑龙江省_1_30,二级乙等_妇幼保健院_黑龙江省_1,哈尔滨市呼兰区妇幼保健院,https://db.yaozh.com/hmap/23232.html,哈尔滨市呼兰区妇幼保健院|	|二级乙等||妇幼保健院||黑龙江省||哈尔滨市||呼兰区||80||哈尔滨市呼兰区花园街79号
1__二级乙等_妇幼保健院__黑龙江省_1_30,二级乙等_妇幼保健院_黑龙江省_1,桦川县妇幼保健院,https://db.yaozh.com/hmap/24148.html,桦川县妇幼保健院|	|二级乙等||妇幼保健院||黑龙江省||佳木斯市||桦川县||112||桦川县和平村
1__二级乙等_妇幼保健院__黑龙江省_1_30,二级乙等_妇幼保健院_黑龙江省_1,克东县妇幼保健院,https://db.yaozh.com/hmap/25630.html,克东县妇幼保健院|	|二级乙等||妇幼保健院||黑龙江省||齐齐哈尔市||克东县||100||克东县中兴街9号
1__二级乙等_妇幼保健院__黑龙江省_1_30,二级乙等_妇幼保健院_黑龙江省_1,木兰县妇幼保健院,https://db.yaozh.com/hmap/27406.html,木兰县妇幼保健院|	|二级乙等||妇幼保健院||黑龙江省||哈尔滨市||木兰县||95||木兰县
1__二级乙等_妇幼保健院__黑龙江省_1_30,二级乙等_妇幼保健院_黑龙江省_1,通河县妇幼保健院,https://db.yaozh.com/hmap/30976.html,通河县妇幼保健院|	|二级乙等||妇幼保健院||黑龙江省||哈尔滨市||通河县||68||通河县向阳|
1__三级甲等_综合医院__北京市_2_30,三级甲等_综合医院_北京市_2,北京大学人民医院,https://db.yaozh.com/hmap/191.html,|北京大学人民医院|	|三级甲等||综合医院||北京市||北京市||西城区||1736||北京市西城区西直门南大街11号
1__三级甲等_综合医院__北京市_2_30,三级甲等_综合医院_北京市_2,北京积水潭医院,https://db.yaozh.com/hmap/193.html,北京积水潭医院|	|三级甲等||综合医院||北京市||北京市||西城区||1050||北京市西城区新街口东街31号
1__三级甲等_综合医院__北京市_2_30,三级甲等_综合医院_北京市_2,首都医科大学附属北京友谊医院,https://db.yaozh.com/hmap/194.html,首都医科大学附属北京友谊医院|	|三级甲等||综合医院||北京市||北京市||西城区||2000||北京市西城区永安路95号
1__三级甲等_综合医院__北京市_2_30,三级甲等_综合医院_北京市_2,北京市回民医院,https://db.yaozh.com/hmap/195.html,北京市回民医院|	|三级甲等||综合医院||北京市||北京市||西城区||500||北京市西城区右安门内大街11号
1__三级甲等_综合医院__北京市_2_30,三级甲等_综合医院_北京市_2,首都医科大学宣武医院,https://db.yaozh.com/hmap/196.html,首都医科大学宣武医院|	|三级甲等||综合医院||北京市||北京市||西城区||1200||北京市西城区长椿街45号
1__三级甲等_综合医院__北京市_2_30,三级甲等_综合医院_北京市_2,武警北京市总队第二医院,https://db.yaozh.com/hmap/197.html,武警北京市总队第二医院|	|三级甲等||综合医院||北京市||北京市||西城区||600||北京市西城月坛北街丁3号|
1__二级乙等_专科医院__四川省_1_30,二级乙等_专科医院_四川省_1,成都中医药大学第三附属医院,https://db.yaozh.com/hmap/20992.html,|成都中医药大学第三附属医院|	|二级乙等||专科医院||四川省||成都市||青羊区||100||成都市青羊区下汪家拐21号
1__二级乙等_专科医院__四川省_1_30,二级乙等_专科医院_四川省_1,成都锦江中医专科医院,https://db.yaozh.com/hmap/21032.html,成都锦江中医专科医院|	|二级乙等||专科医院||四川省||成都市||锦江区||100||成都市中沙河堡32号
1__二级乙等_专科医院__四川省_1_30,二级乙等_专科医院_四川省_1,德阳市精神卫生中心,https://db.yaozh.com/hmap/21695.html,德阳市精神卫生中心|	|二级乙等||专科医院||四川省||德阳市||旌阳区||150||德阳市连山街
1__二级乙等_专科医院__四川省_1_30,二级乙等_专科医院_四川省_1,都江堰市中医骨科专科医院,https://db.yaozh.com/hmap/21953.html,都江堰市中医骨科专科医院|	|二级乙等||专科医院||四川省||成都市||都江堰市||80||都江堰市中兴镇中环路南段8号
1__二级乙等_专科医院__四川省_1_30,二级乙等_专科医院_四川省_1,江油市骨科医院长钢老年康复中心,https://db.yaozh.com/hmap/25021.html,江油市骨科医院长钢老年康复中心|	|二级乙等||专科医院||四川省||绵阳市||江油市||150||江油市厚坝镇
1__二级乙等_专科医院__四川省_1_30,二级乙等_专科医院_四川省_1,江油市精神病医院,https://db.yaozh.com/hmap/25028.html,江油市精神病医院|	|二级乙等||专科医院||四川省||绵阳市||江油市||210||江油市诗城路西段
1__二级乙等_专科医院__四川省_1_30,二级乙等_专科医院_四川省_1,江油市传染病医院,https://db.yaozh.com/hmap/25029.html,江油市传染病医院|	|二级乙等||专科医院||四川省||绵阳市||江油市||100||江油市食嫫镇
1__二级乙等_专科医院__四川省_1_30,二级乙等_专科医院_四川省_1,隆昌第二人民医院,https://db.yaozh.com/hmap/26755.html,隆昌第二人民医院|	|二级乙等||专科医院||四川省||内江市||隆昌市||110||隆昌市金鹅镇新马路156号
1__二级乙等_专科医院__四川省_1_30,二级乙等_专科医院_四川省_1,泸县精神病院,https://db.yaozh.com/hmap/26847.html,泸县精神病院|	|二级乙等||专科医院||四川省||泸州市||泸县||100||泸县福集镇建设街
1__二级乙等_专科医院__四川省_1_30,二级乙等_专科医院_四川省_1,攀枝花市第四人民医院,https://db.yaozh.com/hmap/27990.html,攀枝花市第四人民医院|	|二级乙等||专科医院||四川省||攀枝花市||仁和区||220||攀枝花市攀枝花大道南段1685号
1__二级乙等_专科医院__四川省_1_30,二级乙等_专科医院_四川省_1,仁寿县骨科医院,https://db.yaozh.com/hmap/28874.html,仁寿县骨科医院|	|二级乙等||专科医院||四川省||眉山市||仁寿县||150||仁寿县文林镇广场街54号|
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,常州市金坛区茅山地区人民医院,https://db.yaozh.com/hmap/2406.html,|常州市金坛区茅山地区人民医院|	|未定级||综合医院||江苏省||常州市||金坛区||60||常州市金坛区薛埠镇
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,盐城市大丰区上海劳动医院,https://db.yaozh.com/hmap/3670.html,盐城市大丰区上海劳动医院|	|未定级||综合医院||江苏省||盐城市||大丰区||100||盐城市大丰区
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,盐城市大丰区大中农场医院,https://db.yaozh.com/hmap/3671.html,盐城市大丰区大中农场医院|	|未定级||综合医院||江苏省||盐城市||大丰区||100||盐城市大丰区
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,武警八六九0医院,https://db.yaozh.com/hmap/3705.html,武警八六九0医院|	|未定级||综合医院||江苏省||无锡市||宜兴市||108||宜兴市
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,滨淮农场医院,https://db.yaozh.com/hmap/20630.html,滨淮农场医院|	|未定级||综合医院||江苏省||盐城市||滨海县||70||滨海县滨淮农场
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,常州市郊区医院,https://db.yaozh.com/hmap/20844.html,常州市郊区医院|	|未定级||综合医院||江苏省||常州市||新北区||100||常州市
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,常州三三六医院,https://db.yaozh.com/hmap/20853.html,常州三三六医院|	|未定级||综合医院||江苏省||常州市||新北区||200||常州市通江大道568号
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,常州市武进洛阳医院,https://db.yaozh.com/hmap/20856.html,常州市武进洛阳医院|	|未定级||综合医院||江苏省||常州市||武进区||100||常州市武进洛阳镇
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,常州市常武太湖医院,https://db.yaozh.com/hmap/20859.html,常州市常武太湖医院|	|未定级||综合医院||江苏省||常州市||武进区||130||常州市武进区潘家镇
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,常州市武进第三人民医院,https://db.yaozh.com/hmap/20861.html,常州市武进第三人民医院|	|未定级||综合医院||江苏省||常州市||武进区||100||常州市新北区三井镇通江大道旁
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,东台市第四人民医院,https://db.yaozh.com/hmap/21879.html,东台市第四人民医院|	|未定级||综合医院||江苏省||盐城市||东台市||70||东台市台城北关桥巷15号
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,江苏省国营东辛农场医院,https://db.yaozh.com/hmap/22837.html,江苏省国营东辛农场医院|	|未定级||综合医院||江苏省||连云港市||灌云县||116||灌云县东辛农场
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,淮安市第一人民医院第一分院,https://db.yaozh.com/hmap/24209.html,淮安市第一人民医院第一分院|	|未定级||综合医院||江苏省||淮安市||淮阴区||200||淮安市北京南路25号
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,淮安市清河区人民医院,https://db.yaozh.com/hmap/24211.html,淮安市清河区人民医院|	|未定级||综合医院||江苏省||淮安市||淮阴区||40||淮安市河北西路95号
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,淮安市第一人民医院第二分院,https://db.yaozh.com/hmap/24215.html,淮安市第一人民医院第二分院|	|未定级||综合医院||江苏省||淮安市||清江浦区||40||淮安市解放东路88号
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,建湖县第三人民医院,https://db.yaozh.com/hmap/24906.html,建湖县第三人民医院|	|未定级||综合医院||江苏省||盐城市||建湖县||100||建湖县建湖镇建东路58号
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,建湖县第四人民医院,https://db.yaozh.com/hmap/24909.html,建湖县第四人民医院|	|未定级||综合医院||江苏省||盐城市||建湖县||60||建湖县近湖湖中南路
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,江阴市卫康医院,https://db.yaozh.com/hmap/25012.html,江阴市卫康医院|	|未定级||综合医院||江苏省||无锡市||江阴市||100||江阴市镇澄路35号
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,国营江苏省湾山煤矿医院,https://db.yaozh.com/hmap/25491.html,国营江苏省湾山煤矿医院|	|未定级||综合医院||江苏省||镇江市||句容市||100||句容县下蜀
1__未定级_综合医院__江苏省_1_30,未定级_综合医院_江苏省_1,昆山市第一人民医院广仁分院,https://db.yaozh.com/hmap/25742.html,昆山市第一人民医院广仁分院|	|未定级||综合医院||江苏省||苏州市||昆山市||150||昆山市锦溪镇长寿路
